dense_model,3,16,0.4,True,2024-01-25 18:59:39,0,0.5402718186378479,0.7359038591384888,0.4888961613178253,0.7626411318778992
dense_model,3,16,0.4,True,2024-01-25 18:59:42,1,0.5105108022689819,0.762078583240509,0.48658278584480286,0.7653411626815796
dense_model,3,16,0.4,True,2024-01-25 18:59:44,2,0.5087935328483582,0.7641282081604004,0.4855368733406067,0.7653411626815796
dense_model,3,16,0.4,True,2024-01-25 18:59:47,3,0.5079876780509949,0.7634236216545105,0.48548227548599243,0.7695139646530151
dense_model,3,16,0.4,True,2024-01-25 18:59:50,4,0.5069209933280945,0.7637012004852295,0.4848293364048004,0.7643593549728394
dense_model,3,16,0.4,True,2024-01-25 18:59:53,5,0.5061166286468506,0.7642349600791931,0.48560309410095215,0.7668139338493347
dense_model,3,16,0.4,True,2024-01-25 18:59:56,6,0.5055433511734009,0.7645338177680969,0.4848165810108185,0.7670593857765198
dense_model,3,16,0.4,True,2024-01-25 18:59:59,7,0.504859983921051,0.7646619081497192,0.4849978983402252,0.7648502588272095
dense_model,3,16,0.4,True,2024-01-25 19:00:02,8,0.5036622881889343,0.7643416523933411,0.48422038555145264,0.7653411626815796
dense_model,3,16,0.4,True,2024-01-25 19:00:05,9,0.503980278968811,0.7660069465637207,0.4843972623348236,0.7663230299949646
dense_model,3,16,0.4,True,2024-01-25 19:00:08,10,0.5032539963722229,0.7656866908073425,0.484075665473938,0.7665684819221497
dense_model,3,16,0.4,True,2024-01-25 19:00:11,11,0.5017566680908203,0.766412615776062,0.484295129776001,0.7623956799507141
dense_model,3,16,0.4,True,2024-01-25 19:00:14,12,0.5010096430778503,0.7666261196136475,0.48373687267303467,0.7655866742134094
dense_model,3,16,0.4,True,2024-01-25 19:00:17,13,0.5010910630226135,0.7661991119384766,0.48372501134872437,0.7636229991912842
dense_model,3,16,0.4,True,2024-01-25 19:00:19,14,0.49980685114860535,0.7676081657409668,0.48456481099128723,0.7675502896308899
dense_model,3,16,0.4,True,2024-01-25 19:00:22,15,0.5022351741790771,0.7664766311645508,0.4844083786010742,0.7648502588272095
dense_model,3,16,0.4,True,2024-01-25 19:00:25,16,0.5012683868408203,0.7671171426773071,0.4833261966705322,0.7663230299949646
dense_model,3,16,0.4,True,2024-01-25 19:00:28,17,0.4995627999305725,0.7659642696380615,0.4838092625141144,0.7673048377037048
dense_model,3,16,0.4,True,2024-01-25 19:00:31,18,0.500071108341217,0.7677789926528931,0.4838430881500244,0.7670593857765198
dense_model,3,16,0.4,True,2024-01-25 19:00:34,19,0.50043785572052,0.7678857445716858,0.4840260446071625,0.7670593857765198
dense_model,3,16,0.4,True,2024-01-25 19:00:37,20,0.49966636300086975,0.7664766311645508,0.4847325384616852,0.7668139338493347
dense_model,3,16,0.4,True,2024-01-25 19:00:40,21,0.49895572662353516,0.7680351734161377,0.4842899739742279,0.7668139338493347
dense_model,3,16,0.4,True,2024-01-25 19:00:43,22,0.4986116290092468,0.7675014138221741,0.4846879839897156,0.7675502896308899
dense_model,3,16,0.4,True,2024-01-25 19:00:46,23,0.498430073261261,0.7674587368965149,0.48415184020996094,0.7673048377037048
dense_model,3,16,0.4,True,2024-01-25 19:00:49,24,0.4973599314689636,0.7680138349533081,0.4845055341720581,0.7680412530899048
dense_model,3,16,0.4,True,2024-01-25 19:00:52,25,0.4976552724838257,0.767266571521759,0.48439571261405945,0.7663230299949646
dense_model,3,16,0.4,True,2024-01-25 19:00:55,26,0.4983189105987549,0.76816326379776,0.4847639203071594,0.77000492811203
dense_model,3,16,0.4,True,2024-01-25 19:00:58,27,0.49782782793045044,0.7674373984336853,0.48379889130592346,0.7680412530899048
dense_model,3,16,0.4,True,2024-01-25 19:01:01,28,0.4972185790538788,0.7677576541900635,0.48368585109710693,0.7668139338493347
dense_model,3,16,0.4,True,2024-01-25 19:01:03,29,0.49791526794433594,0.7677789926528931,0.4834800362586975,0.7655866742134094
dense_model,3,16,0.4,True,2024-01-25 19:01:06,30,0.4979875385761261,0.7688464522361755,0.4835855960845947,0.7682867050170898
dense_model,3,16,0.4,True,2024-01-25 19:01:09,31,0.49520811438560486,0.7677363157272339,0.4838159382343292,0.7695139646530151
dense_model,3,16,0.4,True,2024-01-25 19:01:12,32,0.49660438299179077,0.7680351734161377,0.48498016595840454,0.7677958011627197
dense_model,3,16,0.4,True,2024-01-25 19:01:15,33,0.4969252347946167,0.7689532041549683,0.4842137098312378,0.7685321569442749
dense_model,3,16,0.4,True,2024-01-25 19:01:18,34,0.49593520164489746,0.768440842628479,0.4847489595413208,0.7675502896308899
dense_model,3,16,0.4,True,2024-01-25 19:01:21,35,0.4964234232902527,0.7696150541305542,0.4845888316631317,0.769759476184845
dense_model,3,16,0.4,True,2024-01-25 19:01:24,36,0.4968370795249939,0.7688037753105164,0.48443132638931274,0.7675502896308899
dense_model,3,16,0.4,True,2024-01-25 19:01:26,37,0.49599888920783997,0.7689959406852722,0.4849659502506256,0.7685321569442749
dense_model,3,16,0.4,True,2024-01-25 19:01:29,38,0.4955217242240906,0.7691453695297241,0.4846910536289215,0.769759476184845
dense_model,3,16,0.4,True,2024-01-25 19:01:32,39,0.4962940216064453,0.7689318656921387,0.4840734899044037,0.7692685127258301
dense_model,3,16,0.4,True,2024-01-25 19:01:35,40,0.49622786045074463,0.76933753490448,0.4848042130470276,0.7673048377037048
dense_model,3,16,0.4,True,2024-01-25 19:01:38,41,0.4959605634212494,0.7692307829856873,0.48414984345436096,0.7668139338493347
dense_model,3,16,0.4,True,2024-01-25 19:01:41,42,0.49655649065971375,0.7686970233917236,0.4840564727783203,0.7677958011627197
dense_model,3,16,0.4,True,2024-01-25 19:01:44,43,0.4939945638179779,0.7684835195541382,0.48441562056541443,0.7682867050170898
dense_model,3,16,0.4,True,2024-01-25 19:01:47,44,0.49565020203590393,0.7689532041549683,0.48469728231430054,0.7665684819221497
dense_model,3,16,0.4,True,2024-01-25 19:01:50,45,0.49353089928627014,0.7692094445228577,0.48569798469543457,0.7673048377037048
dense_model,3,16,0.4,True,2024-01-25 19:01:53,46,0.49519655108451843,0.7689318656921387,0.4846079647541046,0.7663230299949646
dense_model,3,16,0.4,True,2024-01-25 19:01:55,47,0.4944654703140259,0.7692734599113464,0.48451870679855347,0.769023060798645
dense_model,3,16,0.4,True,2024-01-25 19:01:58,48,0.49481678009033203,0.7689318656921387,0.48507216572761536,0.7675502896308899
dense_model,3,16,0.4,True,2024-01-25 19:02:01,49,0.4951481521129608,0.7694656252861023,0.48514848947525024,0.7677958011627197
dense_model,3,16,0.4,True,2024-01-25 19:02:04,50,0.4955388605594635,0.7698712348937988,0.4848706126213074,0.7675502896308899
dense_model,3,16,0.4,True,2024-01-25 19:02:07,51,0.49526455998420715,0.7697218060493469,0.48515987396240234,0.7682867050170898
dense_model,3,16,0.4,True,2024-01-25 19:02:10,52,0.4949580430984497,0.7690386176109314,0.48472291231155396,0.7685321569442749
dense_model,3,16,0.4,True,2024-01-25 19:02:13,53,0.4942712187767029,0.7700207233428955,0.4847904443740845,0.7682867050170898
dense_model,3,16,0.4,True,2024-01-25 19:02:15,54,0.4942527115345001,0.7685262560844421,0.48449400067329407,0.76877760887146
dense_model,3,16,0.4,True,2024-01-25 19:02:18,55,0.49482664465904236,0.7695510387420654,0.48406559228897095,0.77000492811203
dense_model,3,16,0.4,True,2024-01-25 19:02:21,56,0.49523311853408813,0.7697431445121765,0.4844997525215149,0.76877760887146
dense_model,3,16,0.4,True,2024-01-25 19:02:24,57,0.49526357650756836,0.769572377204895,0.48446518182754517,0.7668139338493347
dense_model,3,16,0.4,True,2024-01-25 19:02:27,58,0.49445387721061707,0.7691453695297241,0.48443588614463806,0.7682867050170898
dense_model,3,16,0.4,True,2024-01-25 19:02:30,59,0.4952174127101898,0.7690812945365906,0.48448118567466736,0.7682867050170898
dense_model,3,16,0.4,True,2024-01-25 19:02:32,60,0.4947657287120819,0.7695083022117615,0.48447561264038086,0.7673048377037048
dense_model,3,16,0.4,True,2024-01-25 19:02:35,61,0.4946863353252411,0.7695083022117615,0.48461228609085083,0.7673048377037048
dense_model,3,16,0.4,True,2024-01-25 19:02:38,62,0.49504172801971436,0.7686329483985901,0.4849960207939148,0.7655866742134094
dense_model,3,16,0.4,True,2024-01-25 19:02:41,63,0.49467137455940247,0.7692094445228577,0.4852268397808075,0.769023060798645
dense_model,3,16,0.4,True,2024-01-25 19:02:44,64,0.49506282806396484,0.7694869637489319,0.48449695110321045,0.7682867050170898
dense_model,3,16,0.4,True,2024-01-25 19:02:47,65,0.4941985011100769,0.7695296406745911,0.4845389723777771,0.7668139338493347
dense_model,3,16,0.4,True,2024-01-25 19:02:50,66,0.4955940246582031,0.7689105272293091,0.48497405648231506,0.7660775780677795
dense_model,3,16,0.4,True,2024-01-25 19:02:53,67,0.49458518624305725,0.7690812945365906,0.48463383316993713,0.7660775780677795
dense_model,3,16,0.4,True,2024-01-25 19:02:55,68,0.49476465582847595,0.7699139714241028,0.48540356755256653,0.7675502896308899
dense_model,3,16,0.4,True,2024-01-25 19:02:58,69,0.4939294755458832,0.7695296406745911,0.4853934347629547,0.7675502896308899
dense_model,3,16,0.4,True,2024-01-25 19:03:02,0,0.607817530632019,0.673071563243866,0.5323957800865173,0.7410407662391663
dense_model,3,16,0.4,True,2024-01-25 19:03:05,1,0.5382525324821472,0.7400456666946411,0.5051067471504211,0.7569955587387085
dense_model,3,16,0.4,True,2024-01-25 19:03:08,2,0.5200924873352051,0.756036639213562,0.49505114555358887,0.7641139030456543
dense_model,3,16,0.4,True,2024-01-25 19:03:11,3,0.5142804384231567,0.7596020698547363,0.49297305941581726,0.7660775780677795
dense_model,3,16,0.4,True,2024-01-25 19:03:14,4,0.511288046836853,0.7612032890319824,0.4898163378238678,0.7665684819221497
dense_model,3,16,0.4,True,2024-01-25 19:03:17,5,0.5087308287620544,0.7609684467315674,0.48967882990837097,0.7682867050170898
dense_model,3,16,0.4,True,2024-01-25 19:03:20,6,0.5070783495903015,0.7634450197219849,0.4896315038204193,0.7692685127258301
dense_model,3,16,0.4,True,2024-01-25 19:03:23,7,0.5063139200210571,0.7628899216651917,0.48813632130622864,0.77000492811203
dense_model,3,16,0.4,True,2024-01-25 19:03:26,8,0.506965696811676,0.7635090351104736,0.4882236123085022,0.7692685127258301
dense_model,3,16,0.4,True,2024-01-25 19:03:28,9,0.5070751905441284,0.76414954662323,0.4871109426021576,0.769759476184845
dense_model,3,16,0.4,True,2024-01-25 19:03:31,10,0.5058113932609558,0.763871967792511,0.4880426824092865,0.77000492811203
dense_model,3,16,0.4,True,2024-01-25 19:03:34,11,0.5041903853416443,0.7642135620117188,0.48707741498947144,0.7695139646530151
dense_model,3,16,0.4,True,2024-01-25 19:03:37,12,0.5048092007637024,0.763018012046814,0.4864424169063568,0.769023060798645
dense_model,3,16,0.4,True,2024-01-25 19:03:40,13,0.504330575466156,0.7651315927505493,0.48629170656204224,0.7670593857765198
dense_model,3,16,0.4,True,2024-01-25 19:03:43,14,0.5031840205192566,0.7643630504608154,0.48583608865737915,0.7673048377037048
dense_model,3,16,0.4,True,2024-01-25 19:03:46,15,0.50421541929245,0.7641708850860596,0.4866386353969574,0.7680412530899048
dense_model,3,16,0.4,True,2024-01-25 19:03:48,16,0.5028587579727173,0.7644270658493042,0.4859698712825775,0.7680412530899048
dense_model,3,16,0.4,True,2024-01-25 19:03:51,17,0.503279983997345,0.7638292908668518,0.4849039912223816,0.7663230299949646
dense_model,3,16,0.4,True,2024-01-25 19:03:54,18,0.5023214221000671,0.7655372619628906,0.48581281304359436,0.7695139646530151
dense_model,3,16,0.4,True,2024-01-25 19:03:57,19,0.5037343502044678,0.7652170062065125,0.4855036735534668,0.7663230299949646
dense_model,3,16,0.4,True,2024-01-25 19:04:00,20,0.5027714967727661,0.7658148407936096,0.4850802719593048,0.7668139338493347
dense_model,3,16,0.4,True,2024-01-25 19:04:03,21,0.5018056631088257,0.765046238899231,0.4852168560028076,0.7653411626815796
dense_model,3,16,0.4,True,2024-01-25 19:04:06,22,0.5023524761199951,0.7651315927505493,0.4860275983810425,0.7695139646530151
dense_model,3,16,0.4,True,2024-01-25 19:04:09,23,0.5021414160728455,0.7648967504501343,0.48501700162887573,0.769023060798645
dense_model,3,16,0.4,True,2024-01-25 19:04:12,24,0.5014908313751221,0.7659429311752319,0.48525694012641907,0.769023060798645
dense_model,3,16,0.4,True,2024-01-25 19:04:14,25,0.5009890794754028,0.7654945850372314,0.48497843742370605,0.76877760887146
dense_model,3,16,0.4,True,2024-01-25 19:04:17,26,0.5008488893508911,0.7656013369560242,0.48446574807167053,0.7675502896308899
dense_model,3,16,0.4,True,2024-01-25 19:04:20,27,0.5007849931716919,0.7656226754188538,0.48581618070602417,0.7682867050170898
dense_model,3,16,0.4,True,2024-01-25 19:04:23,28,0.5004831552505493,0.7657721042633057,0.484934538602829,0.7685321569442749
dense_model,3,16,0.4,True,2024-01-25 19:04:26,29,0.5012037754058838,0.7660923600196838,0.4851907193660736,0.7665684819221497
dense_model,3,16,0.4,True,2024-01-25 19:04:29,30,0.5014769434928894,0.7657721042633057,0.48480910062789917,0.7675502896308899
dense_model,3,16,0.4,True,2024-01-25 19:04:32,31,0.49885687232017517,0.7663912773132324,0.484593003988266,0.7675502896308899
dense_model,3,16,0.4,True,2024-01-25 19:04:36,32,0.4999326169490814,0.766647458076477,0.48449596762657166,0.76877760887146
dense_model,3,16,0.4,True,2024-01-25 19:04:39,33,0.5008219480514526,0.7651956677436829,0.4846068322658539,0.7677958011627197
dense_model,3,16,0.4,True,2024-01-25 19:04:42,34,0.49972298741340637,0.7659856081008911,0.4853130578994751,0.7673048377037048
dense_model,3,16,0.4,True,2024-01-25 19:04:45,35,0.5002073049545288,0.7657934427261353,0.4852529466152191,0.76877760887146
dense_model,3,16,0.4,True,2024-01-25 19:04:48,36,0.5002260208129883,0.7650675773620605,0.48413532972335815,0.76877760887146
dense_model,3,16,0.4,True,2024-01-25 19:04:51,37,0.4991370737552643,0.7670103907585144,0.48441416025161743,0.7680412530899048
dense_model,3,16,0.4,True,2024-01-25 19:04:54,38,0.49918538331985474,0.7662204504013062,0.4848458170890808,0.7677958011627197
dense_model,3,16,0.4,True,2024-01-25 19:04:57,39,0.4990871250629425,0.7658361792564392,0.4846092164516449,0.7682867050170898
dense_model,3,16,0.4,True,2024-01-25 19:05:00,40,0.4990544319152832,0.7663698792457581,0.48502257466316223,0.769023060798645
dense_model,3,16,0.4,True,2024-01-25 19:05:03,41,0.5000695586204529,0.7668823003768921,0.48501506447792053,0.7680412530899048
dense_model,3,16,0.4,True,2024-01-25 19:05:06,42,0.5002824068069458,0.7669890522956848,0.4849354326725006,0.7680412530899048
dense_model,3,16,0.4,True,2024-01-25 19:05:09,43,0.4973214864730835,0.7670958042144775,0.48379766941070557,0.7677958011627197
dense_model,3,16,0.4,True,2024-01-25 19:05:13,44,0.4994572103023529,0.7662845253944397,0.4843513071537018,0.7675502896308899
dense_model,3,16,0.4,True,2024-01-25 19:05:16,45,0.498113214969635,0.7659856081008911,0.4851895868778229,0.7673048377037048
dense_model,3,16,0.4,True,2024-01-25 19:05:18,46,0.4987702965736389,0.7660923600196838,0.485068142414093,0.7685321569442749
dense_model,3,16,0.4,True,2024-01-25 19:05:21,47,0.49873143434524536,0.7657507658004761,0.48295724391937256,0.769023060798645
dense_model,3,16,0.4,True,2024-01-25 19:05:24,48,0.4980115592479706,0.7678644061088562,0.48390695452690125,0.7665684819221497
dense_model,3,16,0.4,True,2024-01-25 19:05:28,49,0.49801069498062134,0.7663058638572693,0.4837293326854706,0.7677958011627197
dense_model,3,16,0.4,True,2024-01-25 19:05:31,50,0.4986858367919922,0.7658361792564392,0.4839002192020416,0.7668139338493347
dense_model,3,16,0.4,True,2024-01-25 19:05:33,51,0.497482568025589,0.7671812176704407,0.48404887318611145,0.7680412530899048
dense_model,3,16,0.4,True,2024-01-25 19:05:36,52,0.49820128083229065,0.7669677138328552,0.4832880198955536,0.7682867050170898
dense_model,3,16,0.4,True,2024-01-25 19:05:39,53,0.4984392523765564,0.7657721042633057,0.4841756522655487,0.7685321569442749
dense_model,3,16,0.4,True,2024-01-25 19:05:42,54,0.49736788868904114,0.7673306465148926,0.4836690425872803,0.7673048377037048
dense_model,3,16,0.4,True,2024-01-25 19:05:46,55,0.49718478322029114,0.7656226754188538,0.48358234763145447,0.7682867050170898
dense_model,3,16,0.4,True,2024-01-25 19:05:49,56,0.4968324899673462,0.7674800753593445,0.4835052192211151,0.7682867050170898
dense_model,3,16,0.4,True,2024-01-25 19:05:51,57,0.49798110127449036,0.767031729221344,0.4834718704223633,0.7680412530899048
dense_model,3,16,0.4,True,2024-01-25 19:05:54,58,0.4974426329135895,0.7674160599708557,0.4836615324020386,0.7670593857765198
dense_model,3,16,0.4,True,2024-01-25 19:05:57,59,0.4975585341453552,0.7668823003768921,0.48357462882995605,0.76877760887146
dense_model,3,16,0.4,True,2024-01-25 19:06:00,60,0.49860879778862,0.7661136984825134,0.4840906262397766,0.7685321569442749
dense_model,3,16,0.4,True,2024-01-25 19:06:03,61,0.4974135458469391,0.7660710215568542,0.48375722765922546,0.7677958011627197
dense_model,3,16,0.4,True,2024-01-25 19:06:06,62,0.498168021440506,0.767074465751648,0.4834913909435272,0.7675502896308899
dense_model,3,16,0.4,True,2024-01-25 19:06:09,63,0.49767693877220154,0.7671384811401367,0.48429715633392334,0.7682867050170898
dense_model,3,16,0.4,True,2024-01-25 19:06:12,64,0.4970983862876892,0.7677789926528931,0.48334038257598877,0.7677958011627197
dense_model,3,16,0.4,True,2024-01-25 19:06:14,65,0.49825966358184814,0.7666687965393066,0.4831981956958771,0.7685321569442749
dense_model,3,16,0.4,True,2024-01-25 19:06:17,66,0.49920961260795593,0.7671598196029663,0.48376190662384033,0.7675502896308899
dense_model,3,16,0.4,True,2024-01-25 19:06:20,67,0.4971451461315155,0.7678003311157227,0.4827324151992798,0.7670593857765198
dense_model,3,16,0.4,True,2024-01-25 19:06:23,68,0.4972879886627197,0.7677149176597595,0.48512113094329834,0.7695139646530151
dense_model,3,16,0.4,True,2024-01-25 19:06:26,69,0.4972630739212036,0.7670958042144775,0.48367995023727417,0.7668139338493347
dense_model,3,16,0.4,True,2024-01-25 19:06:30,0,0.588752269744873,0.6869488954544067,0.5098571181297302,0.7584683299064636
dense_model,3,16,0.4,True,2024-01-25 19:06:33,1,0.52812659740448,0.7506778836250305,0.4932008683681488,0.769023060798645
dense_model,3,16,0.4,True,2024-01-25 19:06:36,2,0.5170415639877319,0.7598369121551514,0.4878830015659332,0.7707412838935852
dense_model,3,16,0.4,True,2024-01-25 19:06:39,3,0.5131431221961975,0.7613740563392639,0.4864853322505951,0.769759476184845
dense_model,3,16,0.4,True,2024-01-25 19:06:41,4,0.5090389251708984,0.7631247639656067,0.48527830839157104,0.7682867050170898
dense_model,3,16,0.4,True,2024-01-25 19:06:44,5,0.5087149143218994,0.7623775005340576,0.48524537682533264,0.7714776396751404
dense_model,3,16,0.4,True,2024-01-25 19:06:47,6,0.5065504312515259,0.763018012046814,0.48455366492271423,0.77000492811203
dense_model,3,16,0.4,True,2024-01-25 19:06:50,7,0.5067903995513916,0.7626977562904358,0.48488134145736694,0.7685321569442749
dense_model,3,16,0.4,True,2024-01-25 19:06:53,8,0.5058461427688599,0.7639147043228149,0.4837101399898529,0.7682867050170898
dense_model,3,16,0.4,True,2024-01-25 19:06:56,9,0.5058809518814087,0.7654305100440979,0.4834452271461487,0.7682867050170898
dense_model,3,16,0.4,True,2024-01-25 19:06:59,10,0.5070875883102417,0.7639787197113037,0.4836615025997162,0.7665684819221497
dense_model,3,16,0.4,True,2024-01-25 19:07:01,11,0.505208432674408,0.7647473216056824,0.48369041085243225,0.769759476184845
dense_model,3,16,0.4,True,2024-01-25 19:07:04,12,0.5055409073829651,0.7649608254432678,0.4838009476661682,0.7680412530899048
dense_model,3,16,0.4,True,2024-01-25 19:07:07,13,0.5047847032546997,0.7645551562309265,0.48377543687820435,0.7695139646530151
dense_model,3,16,0.4,True,2024-01-25 19:07:10,14,0.5038391947746277,0.7640214562416077,0.4840909242630005,0.77000492811203
dense_model,3,16,0.4,True,2024-01-25 19:07:12,15,0.5046135187149048,0.76414954662323,0.4831169545650482,0.7670593857765198
dense_model,3,16,0.4,True,2024-01-25 19:07:15,16,0.5034193992614746,0.7644270658493042,0.48343905806541443,0.7677958011627197
dense_model,3,16,0.4,True,2024-01-25 19:07:18,17,0.5031116604804993,0.765515923500061,0.4834894835948944,0.7670593857765198
dense_model,3,16,0.4,True,2024-01-25 19:07:21,18,0.5041464567184448,0.7644057273864746,0.4830023944377899,0.7677958011627197
dense_model,3,16,0.4,True,2024-01-25 19:07:24,19,0.5037058591842651,0.7650889158248901,0.4836473762989044,0.7680412530899048
dense_model,3,16,0.4,True,2024-01-25 19:07:26,20,0.5031793713569641,0.7646619081497192,0.4831477403640747,0.7670593857765198
dense_model,3,16,0.4,True,2024-01-25 19:07:29,21,0.5022169351577759,0.7656653523445129,0.483049213886261,0.7665684819221497
dense_model,3,16,0.4,True,2024-01-25 19:07:32,22,0.502328634262085,0.765900194644928,0.48326271772384644,0.7660775780677795
dense_model,3,16,0.4,True,2024-01-25 19:07:35,23,0.5017131567001343,0.7651102542877197,0.4831048548221588,0.7653411626815796
dense_model,3,16,0.4,True,2024-01-25 19:07:37,24,0.5027493834495544,0.7648540735244751,0.4832382798194885,0.7663230299949646
dense_model,3,16,0.4,True,2024-01-25 19:07:40,25,0.5010294318199158,0.7649608254432678,0.48321595788002014,0.7663230299949646
dense_model,3,16,0.4,True,2024-01-25 19:07:43,26,0.5019611120223999,0.7658361792564392,0.48267680406570435,0.7646048069000244
dense_model,3,16,0.4,True,2024-01-25 19:07:46,27,0.5028883814811707,0.7652170062065125,0.4829176962375641,0.7655866742134094
dense_model,3,16,0.4,True,2024-01-25 19:07:49,28,0.5024161338806152,0.7661564350128174,0.4828592538833618,0.7653411626815796
dense_model,3,16,0.4,True,2024-01-25 19:07:52,29,0.5013146996498108,0.7652597427368164,0.4835456907749176,0.7658321261405945
dense_model,3,16,0.4,True,2024-01-25 19:07:54,30,0.50324946641922,0.7663058638572693,0.48263251781463623,0.7673048377037048
dense_model,3,16,0.4,True,2024-01-25 19:07:57,31,0.5011393427848816,0.7669677138328552,0.48293858766555786,0.7646048069000244
dense_model,3,16,0.4,True,2024-01-25 19:08:00,32,0.501746654510498,0.766412615776062,0.4825739562511444,0.7658321261405945
dense_model,3,16,0.4,True,2024-01-25 19:08:02,33,0.5016559362411499,0.7658788561820984,0.48307812213897705,0.7663230299949646
dense_model,3,16,0.4,True,2024-01-25 19:08:05,34,0.5011014938354492,0.7667328715324402,0.4827553927898407,0.7658321261405945
dense_model,3,16,0.4,True,2024-01-25 19:08:08,35,0.5015426874160767,0.7660923600196838,0.48329976201057434,0.7682867050170898
dense_model,3,16,0.4,True,2024-01-25 19:08:11,36,0.500554084777832,0.7661564350128174,0.4824497699737549,0.7658321261405945
dense_model,3,16,0.4,True,2024-01-25 19:08:14,37,0.5010702013969421,0.7663058638572693,0.48260608315467834,0.7660775780677795
dense_model,3,16,0.4,True,2024-01-25 19:08:17,38,0.5004233121871948,0.7681205868721008,0.48261454701423645,0.7643593549728394
dense_model,3,16,0.4,True,2024-01-25 19:08:19,39,0.5006319880485535,0.7657721042633057,0.48250722885131836,0.7658321261405945
dense_model,3,16,0.4,True,2024-01-25 19:08:22,40,0.5008956789970398,0.7666261196136475,0.4826871454715729,0.7633774876594543
dense_model,3,16,0.4,True,2024-01-25 19:08:25,41,0.5013887882232666,0.7659215331077576,0.4836289882659912,0.7680412530899048
dense_model,3,16,0.4,True,2024-01-25 19:08:28,42,0.5029298067092896,0.7648327350616455,0.48336175084114075,0.7680412530899048
dense_model,3,16,0.4,True,2024-01-25 19:08:31,43,0.49766361713409424,0.7673519849777222,0.4825661778450012,0.7633774876594543
dense_model,3,16,0.4,True,2024-01-25 19:08:33,44,0.5011827945709229,0.7659429311752319,0.4829256236553192,0.7643593549728394
dense_model,3,16,0.4,True,2024-01-25 19:08:36,45,0.49849191308021545,0.7678003311157227,0.48322558403015137,0.7660775780677795
dense_model,3,16,0.4,True,2024-01-25 19:08:39,46,0.49715402722358704,0.7663058638572693,0.4829995632171631,0.7677958011627197
dense_model,3,16,0.4,True,2024-01-25 19:08:42,47,0.49845460057258606,0.7670958042144775,0.48290136456489563,0.7663230299949646
dense_model,3,16,0.4,True,2024-01-25 19:08:44,48,0.4995022416114807,0.7669036388397217,0.4831606447696686,0.7660775780677795
dense_model,3,16,0.4,True,2024-01-25 19:08:47,49,0.4985348880290985,0.7660710215568542,0.4832102656364441,0.7665684819221497
dense_model,3,16,0.4,True,2024-01-25 19:08:50,50,0.49799248576164246,0.7676509022712708,0.482846736907959,0.7665684819221497
dense_model,3,16,0.4,True,2024-01-25 19:08:53,51,0.4980912506580353,0.7680992484092712,0.48315542936325073,0.7643593549728394
dense_model,3,16,0.4,True,2024-01-25 19:08:56,52,0.4991135001182556,0.766647458076477,0.48271679878234863,0.7658321261405945
dense_model,3,16,0.4,True,2024-01-25 19:08:58,53,0.4987991750240326,0.767266571521759,0.4830681383609772,0.7655866742134094
dense_model,3,16,0.4,True,2024-01-25 19:09:01,54,0.4966889023780823,0.7677576541900635,0.4824141561985016,0.7648502588272095
dense_model,3,16,0.4,True,2024-01-25 19:09:04,55,0.4971954822540283,0.7685048580169678,0.48220887780189514,0.7643593549728394
